index,rotation_x,rotation_y,rotation_z,initial_rot_x,initial_rot_y,initial_rot_z,finished,path
289,-67.6923076923077,-10.256410256410255,18.461538461538467,0.0,0.0,0.0,False,
290,-63.58974358974359,-10.256410256410255,-18.461538461538467,0.0,0.0,0.0,False,
291,-63.58974358974359,-10.256410256410255,-14.358974358974361,0.0,0.0,0.0,False,
292,-63.58974358974359,-10.256410256410255,-10.256410256410255,0.0,0.0,0.0,False,
293,-63.58974358974359,-10.256410256410255,-6.153846153846159,0.0,0.0,0.0,False,
294,-63.58974358974359,-10.256410256410255,-2.051282051282053,0.0,0.0,0.0,False,
295,-63.58974358974359,-10.256410256410255,2.051282051282044,0.0,0.0,0.0,False,
296,-63.58974358974359,-10.256410256410255,6.15384615384615,0.0,0.0,0.0,False,
297,-63.58974358974359,-10.256410256410255,10.256410256410255,0.0,0.0,0.0,False,
298,-63.58974358974359,-10.256410256410255,14.358974358974361,0.0,0.0,0.0,False,
299,-63.58974358974359,-10.256410256410255,18.461538461538467,0.0,0.0,0.0,False,
300,-59.48717948717949,-10.256410256410255,-18.461538461538467,0.0,0.0,0.0,False,
301,-59.48717948717949,-10.256410256410255,-14.358974358974361,0.0,0.0,0.0,False,
302,-59.48717948717949,-10.256410256410255,-10.256410256410255,0.0,0.0,0.0,False,
303,-59.48717948717949,-10.256410256410255,-6.153846153846159,0.0,0.0,0.0,False,
304,-59.48717948717949,-10.256410256410255,-2.051282051282053,0.0,0.0,0.0,False,
305,-59.48717948717949,-10.256410256410255,2.051282051282044,0.0,0.0,0.0,False,
306,-59.48717948717949,-10.256410256410255,6.15384615384615,0.0,0.0,0.0,False,
307,-59.48717948717949,-10.256410256410255,10.256410256410255,0.0,0.0,0.0,False,
308,-59.48717948717949,-10.256410256410255,14.358974358974361,0.0,0.0,0.0,False,
309,-59.48717948717949,-10.256410256410255,18.461538461538467,0.0,0.0,0.0,False,
310,-55.38461538461539,-10.256410256410255,-14.358974358974361,0.0,0.0,0.0,False,
311,-55.38461538461539,-10.256410256410255,-10.256410256410255,0.0,0.0,0.0,False,
312,-55.38461538461539,-10.256410256410255,-6.153846153846159,0.0,0.0,0.0,False,
313,-55.38461538461539,-10.256410256410255,-2.051282051282053,0.0,0.0,0.0,False,
314,-55.38461538461539,-10.256410256410255,2.051282051282044,0.0,0.0,0.0,False,
